file,seg_type,seg_start,seg_end,seg_duration,mfa_duration,word,word_start,word_end,phrase_num,local_speech_rate
3004_SpeechRainbowLong_InPerson_20190528,B,90.917,90.923,0.00600000000000023,0.0400000000000063,bows,90.8885,91.3685,22,5.69259962049336
3004_SpeechRainbowLong_InPerson_20190528,B,93.035,93.05,0.0150000000000006,0.0499999999999972,bow,93.0385,93.2285,23,5.72390572390573
3004_SpeechRainbowLong_InPerson_20190528,T,95.767,95.821,0.054000000000002,0.0900000000000034,to,95.7285,95.8585,24,5.69620253164558
3004_SpeechRainbowLong_InPerson_20190528,G,95.877,95.897,0.019999999999996,0.0999999999999943,give,95.8585,96.0785,24,5.69620253164558
3004_SpeechRainbowLong_InPerson_20190528,B,96.264,96.274,0.0100000000000051,0.109999999999999,bow,96.1685,96.4685,24,5.69620253164558
3004_SpeechRainbowLong_InPerson_20190528,B,97.946,97.965,0.0189999999999912,0.0900000000000034,band,97.8885,98.2785,24,5.69620253164558
3004_SpeechRainbowLong_InPerson_20190528,K,102.251,102.325,0.0739999999999981,0.0999999999999943,common,102.2185,102.5085,26,6.49350649350647
3004_SpeechRainbowLong_InPerson_20190528,T,102.532,102.561,0.0290000000000106,0.0499999999999972,type,102.5085,102.7285,26,6.49350649350647
3004_SpeechRainbowLong_InPerson_20190528,B,102.906,102.916,0.0100000000000051,0.0499999999999972,bow,102.8785,103.1585,26,6.49350649350647
3024_SpeechRainbowLong_InPerson_99999999,D,18.519,18.525,0.00600000000000023,0.0700000000000003,division,18.4607,18.9707,2,5.83090379008746
3024_SpeechRainbowLong_InPerson_99999999,K,20.618,20.648,0.0300000000000011,0.0999999999999979,colors,20.5407,21.2207,2,5.83090379008746
3024_SpeechRainbowLong_InPerson_99999999,T,21.727,21.773,0.0459999999999994,0.110000000000003,take,21.6607,21.9707,3,3.7037037037037
3024_SpeechRainbowLong_InPerson_99999999,P,24.45,24.469,0.0190000000000019,0.109999999999999,path,24.3607,24.8007,4,4.47761194029852
3024_SpeechRainbowLong_InPerson_99999999,T,26.441,26.53,0.0890000000000022,0.129999999999999,two,26.4007,26.6207,6,5.37634408602151
3024_SpeechRainbowLong_InPerson_99999999,B,27.879,27.884,0.00500000000000256,0.0899999999999999,beyond,27.8007,28.1907,7,6.06060606060605
3024_SpeechRainbowLong_InPerson_99999999,T,30.419,30.469,0.0500000000000007,0.0700000000000003,to,30.3907,30.5007,8,5.34591194968553
3024_SpeechRainbowLong_InPerson_99999999,B,31.08,31.086,0.00600000000000023,0.0799999999999983,boiling,31.0107,31.3707,8,5.34591194968553
3024_SpeechRainbowLong_InPerson_99999999,P,31.399,31.43,0.0309999999999988,0.0500000000000007,pot,31.3707,31.5807,8,5.34591194968553
3024_SpeechRainbowLong_InPerson_99999999,G,31.71,31.718,0.00799999999999912,0.0599999999999987,gold,31.6807,31.9307,8,5.34591194968553
3024_SpeechRainbowLong_InPerson_99999999,P,33.047,33.093,0.0460000000000065,0.0700000000000003,people,33.0207,33.3507,9,4.34782608695649
3024_SpeechRainbowLong_InPerson_99999999,B,33.893,33.904,0.0109999999999957,0.170000000000002,but,33.8807,34.1307,10,4.27553444180522
3024_SpeechRainbowLong_InPerson_99999999,B,37.26,37.266,0.00600000000000023,0.0499999999999972,beyond,37.2207,37.5207,10,4.27553444180522
3024_SpeechRainbowLong_InPerson_99999999,P,40.201,40.234,0.0330000000000013,0.0899999999999963,pot,40.1507,40.3707,11,5.3072625698324
3024_SpeechRainbowLong_InPerson_99999999,G,40.53,40.535,0.00500000000000256,0.0499999999999972,gold,40.5007,40.7507,11,5.3072625698324
3024_SpeechRainbowLong_InPerson_99999999,P,43.647,43.719,0.0720000000000027,0.130000000000003,people,43.5807,44.1807,12,4.84848484848485
3024_SpeechRainbowLong_InPerson_99999999,T,51.056,51.095,0.0390000000000015,0.0700000000000003,to,51.0207,51.1407,15,5.47945205479449
3024_SpeechRainbowLong_InPerson_99999999,T,53.12,53.155,0.0350000000000037,0.0899999999999963,token,53.0707,53.6107,16,5.36912751677852
3024_SpeechRainbowLong_InPerson_99999999,B,54.49,54.496,0.00600000000000023,0.0399999999999991,be,54.4607,54.6507,17,4.93273542600896
3024_SpeechRainbowLong_InPerson_99999999,T,57.365,57.406,0.0409999999999968,0.0399999999999991,to,57.3607,57.4807,18,5.13698630136986
3024_SpeechRainbowLong_InPerson_99999999,G,59.211,59.232,0.0210000000000008,0.0700000000000003,gods,59.1707,59.6007,18,5.13698630136986
3024_SpeechRainbowLong_InPerson_99999999,T,60.218,60.251,0.0329999999999941,0.0499999999999972,to,60.1907,60.2907,19,4.37158469945356
3024_SpeechRainbowLong_InPerson_99999999,K,63.227,63.264,0.0370000000000061,0.0700000000000003,considered,63.1807,63.6807,20,4.73588342440802
3024_SpeechRainbowLong_InPerson_99999999,G,65.453,65.476,0.0230000000000103,0.0900000000000034,gods,65.3907,65.7607,20,4.73588342440802
3024_SpeechRainbowLong_InPerson_99999999,P,65.849,65.864,0.0150000000000006,0.0999999999999943,passed,65.7607,66.2207,20,4.73588342440802
3024_SpeechRainbowLong_InPerson_99999999,T,66.823,66.898,0.0750000000000028,0.0999999999999943,to,66.7907,66.9407,20,4.73588342440802
3024_SpeechRainbowLong_InPerson_99999999,T,69.81,69.845,0.0349999999999966,0.0499999999999972,to,69.7907,69.9007,21,5.55555555555556
3024_SpeechRainbowLong_InPerson_99999999,K,75.492,75.535,0.0429999999999922,0.0999999999999943,caused,75.4407,75.7807,23,5.01474926253687
3024_SpeechRainbowLong_InPerson_99999999,B,75.817,75.826,0.00900000000000034,0.0499999999999972,by,75.7807,75.9107,23,5.01474926253687
3024_SpeechRainbowLong_InPerson_99999999,B,77.96,77.966,0.00600000000000023,0.0699999999999932,by,77.9007,78.0507,24,3.8216560509554
3024_SpeechRainbowLong_InPerson_99999999,B,83.45,83.456,0.00600000000000023,0.0600000000000023,by,83.4007,83.5507,25,4.5016077170418
3024_SpeechRainbowLong_InPerson_99999999,K,86.532,86.586,0.054000000000002,0.0799999999999983,complicated,86.5007,87.1307,26,5.34591194968552
3024_SpeechRainbowLong_InPerson_99999999,B,88.788,88.796,0.00800000000000978,0.0400000000000063,been,88.7607,88.9307,26,5.34591194968552
3024_SpeechRainbowLong_InPerson_99999999,D,90.834,90.839,0.00500000000000966,0.0700000000000074,difference,90.7807,91.2507,27,3.7914691943128
3024_SpeechRainbowLong_InPerson_99999999,D,93.42,93.426,0.00600000000000023,0.0799999999999983,difference,93.3507,93.7307,28,5.125
3024_SpeechRainbowLong_InPerson_99999999,D,94.31,94.316,0.00600000000000023,0.0600000000000023,depends,94.2607,94.6607,28,5.125
3024_SpeechRainbowLong_InPerson_99999999,K,94.702,94.718,0.0160000000000053,0.0499999999999972,considerably,94.6607,95.3407,28,5.125
3024_SpeechRainbowLong_InPerson_99999999,K,97.845,97.886,0.0409999999999968,0.100000000000009,colored,97.7807,98.1707,28,5.125
3024_SpeechRainbowLong_InPerson_99999999,B,98.2,98.206,0.00600000000000023,0.0400000000000063,band,98.1707,98.4607,28,5.125
3024_SpeechRainbowLong_InPerson_99999999,T,105.199,105.254,0.0550000000000068,0.0699999999999932,to,105.1807,105.2807,30,4.29184549356223
3024_SpeechRainbowLong_InPerson_99999999,B,105.339,105.346,0.00699999999999079,0.0700000000000074,be,105.2807,105.4607,30,4.29184549356223
3024_SpeechRainbowLong_InPerson_99999999,B,108.8,108.806,0.00600000000000023,0.039999999999992,bows,108.7707,109.4507,30,4.29184549356223
3024_SpeechRainbowLong_InPerson_99999999,B,112.819,112.826,0.00699999999999079,0.0499999999999972,bow,112.7807,113.0007,32,3.74331550802138
3024_SpeechRainbowLong_InPerson_99999999,T,116.34,116.355,0.0150000000000006,0.0300000000000011,to,116.3107,116.3907,33,4.1343669250646
3024_SpeechRainbowLong_InPerson_99999999,G,116.482,116.489,0.00699999999999079,0.120000000000005,give,116.3907,116.8507,33,4.1343669250646
3024_SpeechRainbowLong_InPerson_99999999,B,117.126,117.136,0.0100000000000051,0.0799999999999983,bow,117.0607,117.5707,33,4.1343669250646
3024_SpeechRainbowLong_InPerson_99999999,B,120.038,120.046,0.00799999999999557,0.0800000000000125,band,119.9707,120.4107,35,5.03144654088049
3024_SpeechRainbowLong_InPerson_99999999,K,125.36,125.375,0.0150000000000006,0.0999999999999943,common,125.3507,125.6607,38,6.4102564102564
3024_SpeechRainbowLong_InPerson_99999999,T,125.69,125.705,0.0150000000000006,0.039999999999992,type,125.6607,125.8307,38,6.4102564102564
3024_SpeechRainbowLong_InPerson_99999999,B,126.029,126.035,0.00600000000000023,0.0500000000000114,bow,126.0007,126.2807,38,6.4102564102564
3032_SpeechRainbowLong_InPerson_20190507,D,13.267,13.274,0.00699999999999967,0.0499999999999989,division,13.2285,13.6285,2,6.00600600600601
3032_SpeechRainbowLong_InPerson_20190507,K,15.266,15.331,0.0649999999999995,0.0999999999999996,colors,15.2285,15.8085,2,6.00600600600601
3032_SpeechRainbowLong_InPerson_20190507,T,16.383,16.416,0.0330000000000013,0.0700000000000003,take,16.3485,16.5785,3,3.86266094420601
3032_SpeechRainbowLong_InPerson_20190507,P,19.182,19.298,0.116,0.18,path,19.1085,19.5185,4,4.98753117206982
3032_SpeechRainbowLong_InPerson_20190507,T,20.723,20.801,0.0779999999999994,0.0500000000000007,two,20.7485,20.9285,4,4.98753117206982
3032_SpeechRainbowLong_InPerson_20190507,B,21.805,21.856,0.0510000000000019,0.0899999999999999,beyond,21.8085,22.1985,4,4.98753117206982
3032_SpeechRainbowLong_InPerson_20190507,T,24.359,24.414,0.0549999999999997,0.0700000000000003,to,24.3285,24.4385,5,5.1948051948052
3032_SpeechRainbowLong_InPerson_20190507,B,25.319,25.344,0.0250000000000021,0.0300000000000011,boiling,25.3185,25.6385,6,5.52147239263804
3032_SpeechRainbowLong_InPerson_20190507,P,25.683,25.727,0.0440000000000005,0.0799999999999983,pot,25.6385,25.8285,6,5.52147239263804
3032_SpeechRainbowLong_InPerson_20190507,P,27.246,27.271,0.0250000000000021,0.0599999999999987,people,27.2085,27.4485,7,5.55555555555556
3032_SpeechRainbowLong_InPerson_20190507,B,27.933,27.943,0.0100000000000016,0.0399999999999991,but,27.9085,28.0385,8,5.44918998527246
